#  1  ID
#  2  RA            [deg.]
#  3  DEC           [deg.]
#  4  EXP_TIME      [sec.]
#  5  Priority      [1(highest)-15(lowest)]
K000000 149.55787129827408 1.3087118562285913 900.0 1
K000001 151.7246955037686 1.852140962618254 900.0 1
K000002 149.75623053340675 3.717262111729335 900.0 1
K000003 149.3180864052427 3.667585129457021 900.0 1
K000004 151.33082399062005 2.8150149739135677 900.0 1
K000005 150.47200529381632 3.0920982645732344 900.0 1
K000006 151.1822080452487 2.6157634611482656 900.0 1
K000007 149.3755919659873 2.7197947683888923 900.0 1
K000008 150.6958263640104 3.113615023343342 900.0 1
K000009 149.06706009219496 3.941435052905672 900.0 1
K000010 148.9559907800766 2.0613483065448452 900.0 1
K000011 149.2375025234372 3.0120294544809743 900.0 1
K000012 151.91754675003725 2.748152305886844 900.0 1
K000013 150.57942305232498 3.2604287890464603 900.0 1
K000014 151.97237392046262 2.9293922224561677 900.0 1
K000015 151.31638395768533 3.134128772329966 900.0 1
K000016 151.74931996321894 2.8711853358119046 900.0 1
K000017 151.78530084911233 2.7525234108196335 900.0 1
K000018 149.24104684077844 3.1811975123551948 900.0 1
K000019 151.5027457922401 3.709604888053799 900.0 1
K000020 149.43997580536958 2.8522780780942645 900.0 1
K000021 150.0133607188406 2.7052097372323023 900.0 1
K000022 150.00023606717554 2.4731006239198545 900.0 1
K000023 150.25671375672928 3.914181594249209 900.0 1
K000024 151.617712303762 2.63810142279782 900.0 1
K000025 150.50676894706456 1.2559831086538482 900.0 1
K000026 149.92993634119821 1.5009800777245927 900.0 1
K000027 150.6938316030375 2.8607666890558265 900.0 1
K000028 152.06384215843062 2.362775802760373 900.0 1
K000029 151.11158931322396 2.8758089548508527 900.0 1
K000030 151.41345940702982 3.371007523376603 900.0 1
K000031 149.21984167962304 1.3361516232386013 900.0 1
K000032 152.057663203585 2.7403531110695254 900.0 1
K000033 151.33474439146516 3.557608125857252 900.0 1
K000034 149.6008649131068 3.4265161610931125 900.0 1
K000035 150.9241449860965 3.1148872583404605 900.0 1
K000036 150.52734480081872 3.1099309995907403 900.0 1
K000037 152.04485813150797 3.445149577535627 900.0 1
K000038 149.23693824988513 2.7639349115088665 900.0 1
K000039 150.42896393346814 3.956046983348072 900.0 1
K000040 151.521573548942 2.2740472547325563 900.0 1
K000041 149.06275604014928 1.771749528943645 900.0 1
K000042 150.7925056092872 3.7997416656460112 900.0 1
K000043 149.53215758445606 1.4758738124729032 900.0 1
K000044 149.75160937511055 3.201059277022604 900.0 1
K000045 151.07115860989194 2.14622240038104 900.0 1
K000046 151.26978921266448 2.702568716642488 900.0 1
K000047 149.91905637453266 1.2958364236349313 900.0 1
K000048 151.54626955013288 2.2475108757463604 900.0 1
K000049 149.8160450326981 1.4621886415344456 900.0 1
K000050 151.7937707445368 3.2611521089238558 900.0 1
K000051 149.93428608590324 2.61658934310625 900.0 1
K000052 149.11419569019318 2.600169462501243 900.0 1
K000053 149.72579609642696 1.732966715939325 900.0 1
K000054 151.50013912680274 2.5428413115799526 900.0 1
K000055 151.6463220157539 3.6028571206516853 900.0 1
K000056 151.7287557016575 1.6643710814135781 900.0 1
K000057 150.5200621515983 3.277217565576488 900.0 1
K000058 151.87434181795072 3.9473307421463186 900.0 1
K000059 150.20329994559987 2.461717316977725 900.0 1
K000060 149.2896115521363 2.9008018285495174 900.0 1
K000061 150.77130127847593 2.005287722287075 900.0 1
K000062 152.08769703930375 2.0020213370799143 900.0 1
K000063 150.67033551155677 2.94909057368153 900.0 1
K000064 151.2162524221583 1.6904345265908982 900.0 1
K000065 151.0421958811036 2.650155198273869 900.0 1
K000066 151.49538796449025 3.8965098472256408 900.0 1
K000067 148.9665160323428 1.2449039388027936 900.0 1
K000068 150.4584652943344 1.721437400785055 900.0 1
K000069 149.83714106604597 2.4296731901490083 900.0 1
K000070 151.50719664915798 1.7290439429835498 900.0 1
K000071 149.64554672911268 2.8776465745054396 900.0 1
K000072 149.86220001673055 2.1060581856787315 900.0 1
K000073 148.93279881472736 3.2370916664367453 900.0 1
K000074 149.9260948380246 1.6037922026190041 900.0 1
K000075 151.40838864651545 2.136686743137447 900.0 1
K000076 150.66641427835285 3.2096576840415167 900.0 1
K000077 151.25051518379124 3.215838346996011 900.0 1
K000078 149.40740907296646 3.0205445156245707 900.0 1
K000079 152.111485661731 3.702027458788261 900.0 1
K000080 150.49403427129243 1.9323635674282253 900.0 1
K000081 151.9649388850467 1.906305147972348 900.0 1
K000082 149.925209970262 3.65733586206853 900.0 1
K000083 150.4930475479626 3.2911888440557897 900.0 1
K000084 150.6583131384623 1.8979839380685695 900.0 1
K000085 149.39074759642304 2.151633467359717 900.0 1
K000086 150.70931563242596 3.7517158179834897 900.0 1
K000087 149.55503702478129 3.808524573700163 900.0 1
K000088 149.15618388880569 3.5864811609876055 900.0 1
K000089 149.34215461242997 2.915442415144466 900.0 1
K000090 151.55126705238536 2.315456816300781 900.0 1
K000091 151.21326904338878 2.729112064833388 900.0 1
K000092 149.78136706376225 2.3267233618055814 900.0 1
K000093 151.1928620226513 3.990396362652647 900.0 1
K000094 148.86697960668445 2.5267113159915926 900.0 1
K000095 151.3921865002335 1.7981278940562864 900.0 1
K000096 151.5051377319184 1.6384118220047739 900.0 1
K000097 151.08163045572022 2.5364363090710604 900.0 1
K000098 151.8430503214456 2.6134986041184405 900.0 1
K000099 151.4309489358706 3.0525337746992154 900.0 1
K000100 149.4153140305886 3.790051523514932 900.0 1
K000101 149.69386086438675 3.496812793170573 900.0 1
K000102 151.31768443379127 2.577609949120127 900.0 1
K000103 150.94980699820144 3.504780180155035 900.0 1
K000104 150.210922683422 1.8183715518285621 900.0 1
K000105 151.55506028512553 1.8382599838767502 900.0 1
K000106 150.4137565968475 1.8126334435405524 900.0 1
K000107 150.16572115009612 2.5012567764992415 900.0 1
K000108 149.90070306467513 2.3221903858360626 900.0 1
K000109 150.12856116870256 3.0183075025426094 900.0 1
