#  1  ID
#  2  R.A.          [deg.]
#  3  Dec.          [deg.]
#  4  Exposure Time [sec.]
#  5  Priority      [1(highest)-15(lowest)]
#  6  Magnitude     [AB mag] (g-band,HSC-CModel)
#  7  Redshift
#  8  Object Type
K000004  34.33100  -3.84464   900.0   1  99.99  N/A  sky(cosmology)
K000009  34.08495  -4.45316   900.0   1  99.99  N/A  sky(cosmology)
K000011  34.17467  -4.38710   900.0   1  99.99  N/A  sky(cosmology)
K000012  34.80514  -4.23528   900.0   1  99.99  N/A  sky(cosmology)
K000015  35.15287  -4.72876   900.0   1  99.99  N/A  sky(cosmology)
K000016  34.04964  -3.81415   900.0   1  99.99  N/A  sky(cosmology)
K000018  33.55032  -4.46837   900.0   1  99.99  N/A  sky(cosmology)
K000021  33.20964  -4.95831   900.0   1  99.99  N/A  sky(cosmology)
K000027  33.80893  -4.29815   900.0   1  99.99  N/A  sky(cosmology)
K000030  34.23678  -4.24917   900.0   1  99.99  N/A  sky(cosmology)
K000031  34.62234  -4.75243   900.0   1  99.99  N/A  sky(cosmology)
K000032  33.84199  -5.87454   900.0   1  99.99  N/A  sky(cosmology)
K000035  32.55496  -4.27156   900.0   1  99.99  N/A  sky(cosmology)
K000036  33.60725  -5.56040   900.0   1  99.99  N/A  sky(cosmology)
K000037  33.47134  -5.56314   900.0   1  99.99  N/A  sky(cosmology)
K000040  33.33842  -3.37171   900.0   1  99.99  N/A  sky(cosmology)
K000041  33.04413  -5.19659   900.0   1  99.99  N/A  sky(cosmology)
K000045  33.69861  -3.38824   900.0   1  99.99  N/A  sky(cosmology)
K000046  35.31898  -4.91026   900.0   1  99.99  N/A  sky(cosmology)
K000047  33.77293  -4.89996   900.0   1  99.99  N/A  sky(cosmology)
K000048  34.63477  -3.81569   900.0   1  99.99  N/A  sky(cosmology)
K000050  34.36080  -5.82467   900.0   1  99.99  N/A  sky(cosmology)
K000056  33.00609  -4.69109   900.0   1  99.99  N/A  sky(cosmology)
K000060  33.34161  -4.26857   900.0   1  99.99  N/A  sky(cosmology)
K000061  34.29264  -5.35757   900.0   1  99.99  N/A  sky(cosmology)
K000063  35.04722  -5.34253   900.0   1  99.99  N/A  sky(cosmology)
K000069  33.78608  -3.74182   900.0   1  99.99  N/A  sky(cosmology)
K000071  35.08931  -5.17720   900.0   1  99.99  N/A  sky(cosmology)
K000077  33.77955  -4.07542   900.0   1  99.99  N/A  sky(cosmology)
K000089  32.90855  -3.73148   900.0   1  99.99  N/A  sky(cosmology)
K000091  32.59199  -4.98185   900.0   1  99.99  N/A  sky(cosmology)
K000100  34.51606  -5.72723   900.0   1  99.99  N/A  sky(cosmology)
K000101  34.11705  -4.07338   900.0   1  99.99  N/A  sky(cosmology)
K000102  34.41246  -4.99486   900.0   1  99.99  N/A  sky(cosmology)
K000106  33.39806  -3.37326   900.0   1  99.99  N/A  sky(cosmology)
K000107  33.30312  -4.80108   900.0   1  99.99  N/A  sky(cosmology)
K000110  33.11616  -5.60934   900.0   1  99.99  N/A  sky(cosmology)
K000111  33.89834  -5.39950   900.0   1  99.99  N/A  sky(cosmology)
K000112  33.02218  -5.35229   900.0   1  99.99  N/A  sky(cosmology)
K000113  34.06147  -3.10753   900.0   1  99.99  N/A  sky(cosmology)
K000116  32.70105  -4.83506   900.0   1  99.99  N/A  sky(cosmology)
K000122  34.98681  -4.68276   900.0   1  99.99  N/A  sky(cosmology)
K000127  34.59182  -5.19438   900.0   1  99.99  N/A  sky(cosmology)
K000129  34.83977  -3.77800   900.0   1  99.99  N/A  sky(cosmology)
K000134  34.91948  -5.29376   900.0   1  99.99  N/A  sky(cosmology)
K000135  33.12117  -3.40477   900.0   1  99.99  N/A  sky(cosmology)
K000136  33.56553  -4.74166   900.0   1  99.99  N/A  sky(cosmology)
K000138  33.69197  -3.79327   900.0   1  99.99  N/A  sky(cosmology)
K000139  32.96591  -4.05791   900.0   1  99.99  N/A  sky(cosmology)
K000142  33.45643  -5.81633   900.0   1  99.99  N/A  sky(cosmology)
K000149  32.82761  -4.37898   900.0   1  99.99  N/A  sky(cosmology)
K000150  33.83434  -4.17853   900.0   1  99.99  N/A  sky(cosmology)
K000156  33.38674  -4.79349   900.0   1  99.99  N/A  sky(cosmology)
K000159  33.88779  -4.00477   900.0   1  99.99  N/A  sky(cosmology)
K000163  34.61427  -5.56272   900.0   1  99.99  N/A  sky(cosmology)
K000164  34.55631  -5.58171   900.0   1  99.99  N/A  sky(cosmology)
K000170  32.90472  -4.49524   900.0   1  99.99  N/A  sky(cosmology)
K000171  33.04141  -3.77808   900.0   1  99.99  N/A  sky(cosmology)
K000173  32.72079  -4.18888   900.0   1  99.99  N/A  sky(cosmology)
K000175  34.74064  -4.42289   900.0   1  99.99  N/A  sky(cosmology)
K000177  33.81247  -3.40435   900.0   1  99.99  N/A  sky(cosmology)
K000179  33.96739  -3.68402   900.0   1  99.99  N/A  sky(cosmology)
K000180  33.70963  -4.98821   900.0   1  99.99  N/A  sky(cosmology)
K000181  33.71007  -3.29749   900.0   1  99.99  N/A  sky(cosmology)
K000182  33.29453  -4.93454   900.0   1  99.99  N/A  sky(cosmology)
K000187  34.05007  -5.81375   900.0   1  99.99  N/A  sky(cosmology)
K000189  33.52146  -5.60286   900.0   1  99.99  N/A  sky(cosmology)
K000193  34.25650  -5.71540   900.0   1  99.99  N/A  sky(cosmology)
K000199  33.80621  -5.35576   900.0   1  99.99  N/A  sky(cosmology)
K000203  34.86362  -5.06459   900.0   1  99.99  N/A  sky(cosmology)
K000204  34.07976  -4.43114   900.0   1  99.99  N/A  sky(cosmology)
K000205  33.22322  -3.83800   900.0   1  99.99  N/A  sky(cosmology)
K000206  34.95360  -4.50193   900.0   1  99.99  N/A  sky(cosmology)
K000208  34.67380  -5.82739   900.0   1  99.99  N/A  sky(cosmology)
K000209  34.16841  -4.19192   900.0   1  99.99  N/A  sky(cosmology)
K000210  34.90483  -3.66445   900.0   1  99.99  N/A  sky(cosmology)
K000214  35.42286  -4.80014   900.0   1  99.99  N/A  sky(cosmology)
K000215  33.36966  -3.14880   900.0   1  99.99  N/A  sky(cosmology)
K000221  34.39375  -3.91295   900.0   1  99.99  N/A  sky(cosmology)
K000222  34.18556  -4.77439   900.0   1  99.99  N/A  sky(cosmology)
K000223  33.75696  -3.36163   900.0   1  99.99  N/A  sky(cosmology)
K000226  34.50284  -5.73540   900.0   1  99.99  N/A  sky(cosmology)
K000229  33.44230  -4.90290   900.0   1  99.99  N/A  sky(cosmology)
K000235  33.85184  -4.98564   900.0   1  99.99  N/A  sky(cosmology)
K000245  33.78290  -5.71352   900.0   1  99.99  N/A  sky(cosmology)
K000247  34.24671  -3.28329   900.0   1  99.99  N/A  sky(cosmology)
K000250  33.77324  -4.79777   900.0   1  99.99  N/A  sky(cosmology)
K000252  32.71058  -4.52893   900.0   1  99.99  N/A  sky(cosmology)
K000254  33.62958  -4.00948   900.0   1  99.99  N/A  sky(cosmology)
K000258  34.35702  -5.50255   900.0   1  99.99  N/A  sky(cosmology)
K000259  34.76321  -4.87599   900.0   1  99.99  N/A  sky(cosmology)
K000261  32.91978  -3.81437   900.0   1  99.99  N/A  sky(cosmology)
K000263  34.72041  -3.82899   900.0   1  99.99  N/A  sky(cosmology)
K000264  34.13607  -3.82116   900.0   1  99.99  N/A  sky(cosmology)
K000268  34.86272  -5.18771   900.0   1  99.99  N/A  sky(cosmology)
K000272  32.55604  -4.32045   900.0   1  99.99  N/A  sky(cosmology)
K000273  33.40662  -4.72833   900.0   1  99.99  N/A  sky(cosmology)
